PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
20508,20508B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,"Tsuen Wan Rural	CASTLE PEAK ROAD",青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3577306,114.0366083,A,120,Q,15,2
20509,20509A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3577184,114.0365856,A,120,Q,15,2
20509,20509B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3577094,114.0365588,A,120,Q,15,2
20510,20510B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576793,114.0364226,A,120,Q,15,2
20511,20511A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576774,114.0363935,A,120,Q,15,2
20511,20511B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576768,114.0363673,A,120,Q,15,2
20512,20512A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576768,114.0363422,A,120,Q,15,2
20512,20512B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576767,114.0363185,A,120,Q,15,2
20513,20513A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576761,114.036293,A,120,Q,15,2
20513,20513B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576761,114.0362692,A,120,Q,15,2
20514,20514A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3576792,114.0362417,A,120,Q,15,2
20515,20515A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.357891,114.0367789,A,120,Q,15,2
20515,20515B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3578662,114.0367876,A,120,Q,15,2
20516,20516A,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3578186,114.0364974,C,120,Q,15,2
20516,20516B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3578457,114.0366139,C,120,Q,15,2
20517,20517B,New Territories,新界,新界,Tsuen Wan,荃灣,荃湾,Tsuen Wan Rural,荃灣郊區,荃湾郊区,CASTLE PEAK ROAD,青山公路　－　青龍頭段,青山公路　－　青龙头段,Castle Peak Road - Tsing Lung Tau (near Bayside Villas),青山公路青龍頭段 (近彩濤花園),青山公路青龙头段 (近彩涛花园),22.3577823,114.0363712,C,120,Q,15,2
2053,2053A,Hong Kong,香港島,香港岛,Wan Chai,灣仔,湾仔,Oi Kwan,愛群,爱群,JAFFE ROAD,謝斐道,谢斐道,O'brien Road,柯布連道,柯布连道,22.27869438,114.1735079,A,120,D,15,2
2053,2053B,Hong Kong,香港島,香港岛,Wan Chai,灣仔,湾仔,Oi Kwan,愛群,爱群,JAFFE ROAD,謝斐道,谢斐道,O'brien Road,柯布連道,柯布连道,22.27869916,114.1735599,A,120,D,15,2
2054,2054A,Hong Kong,香港島,香港岛,Wan Chai,灣仔,湾仔,Oi Kwan,愛群,爱群,JAFFE ROAD,謝斐道,谢斐道,O'brien Road,柯布連道,柯布连道,22.27871111,114.1736548,A,120,D,15,2
2054,2054B,Hong Kong,香港島,香港岛,Wan Chai,灣仔,湾仔,Oi Kwan,愛群,爱群,JAFFE ROAD,謝斐道,谢斐道,O'brien Road,柯布連道,柯布连道,22.2787141,114.1737023,A,120,D,15,2
20562,20562A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3668641,114.1313809,A,120,D,15,2
20562,20562B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3668421,114.1313814,A,120,D,15,2
20563,20563A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3669085,114.1313819,A,120,D,15,2
20563,20563B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3668856,114.1313814,A,120,D,15,2
20564,20564A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.366953,114.1313829,A,120,D,15,2
20564,20564B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.36693,114.1313809,A,120,D,15,2
20565,20565A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3669998,114.1313829,A,120,D,15,2
20565,20565B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3669749,114.1313819,A,120,D,15,2
20566,20566A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3670438,114.1313834,A,120,D,15,2
20566,20566B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3670218,114.1313834,A,120,D,15,2
20567,20567A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3670892,114.131386,A,120,D,15,2
20567,20567B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lower Tai Wo Hau,下大窩口,下大窝口,TAI WO HAU ROAD,大窩口道,大窝口道,Kwai Chung Estate Chun Kwai House,葵涌邨春葵樓,葵涌邨春葵楼,22.3670662,114.1313855,A,120,D,15,2
20591,20591A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Hong Street,葵康街,葵康街,22.352557,114.1223649,G,60,H,15,2
20591,20591B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Hong Street,葵康街,葵康街,22.3524656,114.1223211,G,60,H,15,2
20592,20592A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Hong Street,葵康街,葵康街,22.3527461,114.1224539,G,60,H,15,2
20592,20592B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Hong Street,葵康街,葵康街,22.3526497,114.1224054,G,60,H,15,2
20593,20593A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Hong Street,葵康街,葵康街,22.3529294,114.1225376,G,60,H,15,2
20593,20593B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Hong Street,葵康街,葵康街,22.352835,114.1224922,G,60,H,15,2
20594,20594B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI WO STREET,葵和街,葵和街,Kwai Shun Street,葵順街,葵顺街,22.3530244,114.122579,G,60,H,15,2
20595,20595A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.35300909,114.1232338,G,60,H,15,2
20595,20595B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.35309572,114.123273,G,60,H,15,2
20596,20596A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.35318951,114.1233179,G,60,H,15,2
20596,20596B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.35327973,114.1233615,G,60,H,15,2
20597,20597A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.3536068,114.1235105,G,60,H,15,2
20597,20597B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.35369785,114.123552,G,60,H,15,2
20598,20598A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.35378962,114.1235952,G,60,H,15,2
20598,20598B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Lai King,荔景,荔景,KWAI TAK STREET,葵德街,葵德街,Kwai Shun Street,葵順街,葵顺街,22.3538778,114.1236337,G,60,H,15,2
20601,20601B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KA TING ROAD,嘉定路,嘉定路,Tai Lin Pai Road,大連排道,大连排道,22.35919123,114.131736,A,30,D,15,2
20602,20602A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KA TING ROAD,嘉定路,嘉定路,Tai Lin Pai Road,大連排道,大连排道,22.35913452,114.1319138,A,30,D,15,2
20602,20602B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KA TING ROAD,嘉定路,嘉定路,Tai Lin Pai Road,大連排道,大连排道,22.35914944,114.1318666,A,30,D,15,2
20604,20604A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36608854,114.1235958,A,120,D,15,2
20604,20604B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.3660742,114.1235768,A,120,D,15,2
20605,20605A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36605985,114.1235558,A,120,D,15,2
20605,20605B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36604838,114.1235378,A,120,D,15,2
20606,20606A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36603451,114.1235178,A,120,D,15,2
20606,20606B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36602256,114.1234977,A,120,D,15,2
20607,20607A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36600822,114.1234782,A,120,D,15,2
20607,20607B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36599483,114.1234602,A,120,D,15,2
20608,20608A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36598049,114.1234387,A,120,D,15,2
20608,20608B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36596471,114.1234186,A,120,D,15,2
20609,20609A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36595037,114.1233986,A,120,D,15,2
20609,20609B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36593459,114.123377,A,120,D,15,2
20610,20610A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36592025,114.1233565,A,120,D,15,2
20610,20610B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36590734,114.1233359,A,120,D,15,2
20611,20611A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36589348,114.1233138,A,120,D,15,2
20611,20611B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36587913,114.1232923,A,120,D,15,2
20612,20612A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36586431,114.1232717,A,120,D,15,2
20612,20612B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36585045,114.123245,A,120,D,15,2
20613,20613A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36583801,114.123225,A,120,D,15,2
20613,20613B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36582654,114.1232029,A,120,D,15,2
20614,20614A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.3658165,114.1231808,A,120,D,15,2
20614,20614B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36580502,114.1231567,A,120,D,15,2
20615,20615A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Upper Tai Wo Hau,上大窩口,上大窝口,SHEK TAU STREET,石頭街,石头街,Kwai Yung Court Block 1,葵蓉苑1座,葵蓉苑1座,22.36579307,114.1231356,A,120,D,15,2
20618,20618A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI CHEONG ROAD,葵昌路,葵昌路,Mai Wo Industrial Building,美和工業大廈,美和工业大厦,22.3612302,114.1323581,C,30,H,15,2
20619,20619A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI TING ROAD,葵定路,葵定路,Ka Hin Road,嘉慶路,嘉庆路,22.3599002,114.1316685,A,120,D,15,2
20619,20619B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI TING ROAD,葵定路,葵定路,Ka Hin Road,嘉慶路,嘉庆路,22.3599144,114.1316727,A,120,D,15,2
20620,20620A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI TING ROAD,葵定路,葵定路,Ka Hin Road,嘉慶路,嘉庆路,22.3599284,114.131677,A,120,D,15,2
20620,20620B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI TING ROAD,葵定路,葵定路,Ka Hin Road,嘉慶路,嘉庆路,22.3599456,114.1316821,A,120,D,15,2
20621,20621A,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI TING ROAD,葵定路,葵定路,Ka Hin Road,嘉慶路,嘉庆路,22.359959,114.1316885,A,120,D,15,2
20621,20621B,New Territories,新界,新界,Kwai Tsing,葵青,葵青,Kwai Fong,葵芳,葵芳,KWAI TING ROAD,葵定路,葵定路,Ka Hin Road,嘉慶路,嘉庆路,22.3599717,114.1316948,A,120,D,15,2
2063,2063A,Hong Kong,香港島,香港岛,Wan Chai,灣仔,湾仔,Oi Kwan,愛群,爱群,JAFFE ROAD,謝斐道,谢斐道,O'brien Road,柯布連道,柯布连道,22.27874829,114.1735865,A,120,D,15,2
2063,2063B,Hong Kong,香港島,香港岛,Wan Chai,灣仔,湾仔,Oi Kwan,愛群,爱群,JAFFE ROAD,謝斐道,谢斐道,O'brien Road,柯布連道,柯布连道,22.27874351,114.1735358,A,120,D,15,2
